id, text
663993983111176192,""@foxandfriends:  Trump helps ‘SNL’ blow roof off the ratings, most viewers since 2012 https://t.co/Z0pCZYXxcp https://t.co/a28U65mge6""
663992799637987328,""@Fox411: DonaldTrump 'Saturday Night Live' episode garners highest viewership since 2012 https://t.co/AFMcaRWGm2 https://t.co/n5Zw20H9zp""
663992530967621632,""@BreitbartNews: Ratings were HUGE for @realDonaldTrump's appearance on Saturday Night Live -&gt; https://t.co/wdQXRq36yF""
663960237452435456,""@JimmyGould07: Only one man has the appeal, nerve, commitment, ideas, &amp; motivation. He's the icon, business tycoon, and lovable DonaldTrump"
663959733020303360,""@burgettn: @AB1132 @realDonaldTrump it's the only way we can make America great again.""
663959493915631616,""@kniala: @realDonaldTrump Exactly. Marco has no accomplishments.""
663959273752231936,""@freedoms411: @wakeuppeopleSOS @mitchellvii  @CNN @ABC @CBS It shouldn't be ignored, and I doubt it will be, Carson will drop in polls.""
663958774839975936,""@teed_chris: @Loyal2Trump2016 @TrumpAlabama  @FoxNews Look when you try to kill Your mom,that's it for me ,no walking on water""
663957943268831232,""@KazmierskiR: @realDonaldTrump @DonaldJTrumpJr OuTsTaNdInG!!! Is obvious that Jr. has much of his father's 'charisma' and intelligence!""
663939755982368768,"#MakeAmericaGreatAgain #Trump2016 https://t.co/arJERjlYCO"
663929989319012352,"Thank you to @NYPost's Robert Rorke for the really nice review of #SNL. So many enjoyed it - very gratifying! https://t.co/TT29WgelUT"
663923846949548032,"Marco Rubio is totally weak on illegal immigration &amp; in favor of easy amnesty. A lightweight choker - bad for #USA!"
663923439120596993,"Marco Rubio couldn't even respond properly to President Obama's State of the Union Speech without pouring sweat &amp; chugging water. He choked!"
663922928766091264,"Marco Rubio is a total lightweight who I wouldn’t hire to run one of my smaller companies - a highly overrated politician!"
663919402367262720,"A great evening in Springfield, Illinois. Thank you for all of the support! #Trump2016 https://t.co/mqOfuI08PX"
663875531163746305,"Great job on @Greta @DonaldJTrumpJr. Nobody could have done it better!"
663819248033275908,"Thanks Piers. Greatly appreciated. @piersmorgan  https://t.co/2mIMzNRMOc"
663809154922991620,".@CNN  should listen. Ana Navarro has no talent, no TV persona, and works for Bush—a total conflict of interest.  https://t.co/mynTMrdTE9"
663779118761312256,".@Betsy_McCaughey Thanks so much. Really appreciate your comments.  I will help the veterans like no one else.   https://t.co/2iK0mWpuJx"
663520201187590144,""@dlustv: Trump SNL Episode Generates Highest Ratings Since 2012: At the very least, Donald Trump is making Sat... https://t.co/sNQZv8YPaO""
663518286915702784,"Thank you to all of those who gave me such wonderful reviews for my performance on @nbcsnl Saturday Night Live. Best ratings in 4 years!"
663499098780213249,""@TradingStreetCo:Donald Trump Is Ratings ‘Gold’ For SNL: Donald Trump Is Ratings ‘Gold’ For SNL... https://t.co/leEPs9OoAe  @FoxNews  @CNN"
663497803507867648,""@Variety: Ratings: DonaldTrump lifted #SNL to a near four-year high. https://t.co/DDhsj9SZ03 https://t.co/jFYaKx2WYW" TRUMP RATINGS GOLD!"
663488294676799489,""@Watchman4the1: Chuck Schumer: Sen Marco Rubio Is “Totally Committed To Obama’s Immigration Agenda” https://t.co/yieqFMRxwH DonaldTrump"
663487711223877636,""@salyboy3: @realDonaldTrump great job on SNL mr trump, funny funny."  Thanks."
663486388197679104,""@WineChics: Trump Winery: https://t.co/JBFhqq2OGt via @WineChics Always an amazing experience at Trump Winery​ Beautiful fall foliage"
663482934414991360,""@mcjeff42: @realDonaldTrump you made SNL great again"  @nbcsnl"
663482790877536256,""@SpecialKMB1969: @nbcsnl  @realDonaldTrump was hilarious ty we so enjoyed it! #TrumpTrainSNL #TrumpOnSNL #MakeAmericaGreatAgain""
663482520646873088,""@MyPresidentme: @EricShawnonFox That's because people are interested in you, &amp; you've got a great sense of humor, unlike Hillary #Trump2016"
663482358264369152,""@tegodreaux: @realDonaldTrump @EricShawnonFox HUUUUUGE""
663482336634343424,""@EmitteLucemTuam: @realDonaldTrump @EricShawnonFox Great job Donald! Good luck from Canada!""
663482211124031488,""@coltsfan322: @realDonaldTrump @EricShawnonFox https://t.co/bO63wm27qE""
663480514108653568,".@EricShawnonFox Highest rated Saturday Night Live in four years. 47% higher than their opening night with Hillary &amp; Miley Cyrus. Nice words"
663384887521624064,"Television ratings for @nbcsnl Saturday Night Live just came out and they were great - the best since 2011. Very few protesters!"
663361769235218432,""@CleopattraUSA: @realDonaldTrump @nbcsnl You've got it going on!!! Nothing is boring or low energy about you. #EverybodyRockW/TrumpNow #SNL"
663361401935765504,"At 10:30 I will be interviewed on both @meetthepress by @chucktodd and @CBSNews Face The Nation by John Dickerson. This after long evening!"
663359644681785344,"I will be interviewed by  @GStephanopoulos on @ABC   at 10:00 A.M."
663350402931380224,".@CNN  Will be interviewed by Jake Tapper at 9:00 A.M. Enjoy."
663349846095564800,""@HillsGypsydad05:  @foxandfriends Awesome time on Saturday Night Live Mr. Trump! Thanks for being YOU! #MakeAmericaGreatAgain"  Thank you!"
663349424270262273,""@justintupper: @realDonaldTrump You are a machine. Success leaves clues. #MakeAmericaGreatAgain""
663345007072530432,".@nbcsnl - So much fun last night!"
663331169489059840,""@nbcsnl: What a show. Thanks for watching, everyone! #SNL https://t.co/10fmssLyDE""
663331044674940928,""@mcjeff42: @realDonaldTrump you made SNL great again""
663330519011172352,""@EEGRC98: @realDonaldTrump I am Hispanic - I am with you""
663330253192998912,""@ccakul: @realDonaldTrump it was a great show!""
663330147190353920,""@PizzaPartyBen: @realDonaldTrump we need you elected tomorrow!""
663330093931065344,""@jackmarchione: @realDonaldTrump Loved the show!""
663330058698887169,""@wakeupfla: Please stand up for American Hispanic families and fight illegal immigration it is destroying USA! https://t.co/AKZO4lTnLj""
663329846119018496,""@ChristineMMoran: @realDonaldTrump great show !!! https://t.co/gcvaTeo4lk""
663329749851353088,""@redletter99: @realDonaldTrump thanks donald great show,when r u coming back to massachusetts?" Very soon!"
663329667236159488,""@David360NC: We finally have a voice with   Let’s do our part &amp; VOTE IN THE R PRIMARY 4 #Trump2016 #TrumpArmy https://t.co/ri0ORHBefU""
663329475950714881,""@martydrinksbeer: @realDonaldTrump It was FANTASTIC!!""
663329424306253824,""@b_ranzetta: The books great @realDonaldTrump #CrippledAmerica https://t.co/SIQSKhZa9s""
663329371244118016,""@PearlsPolkaDots: @realDonaldTrump Loved the show! Best #SNL in years! #TrumpTrainSNL""
663329293754351616,"Will be on @foxandfriends at 8:00 A.M."
663328941818671104,"Amazing evening at Saturday Night Live!"
663148211759136768,"I am at the Saturday Night Live Studio - electricity all over the place. We will be doing a "tweeting" skit, so stay tuned!"
663079719785644032,""@sherrysue66: I am working a #12HR #AMERICAN SHIFT BUT WILL STAY UP 2 WATCH! I COULD USE A SATURDAY NIGHT LIVE LAUGH! #WE♡U. Nice."
663078991256002561,""@jak00seven: If you like how @HillaryClinton handled #Benghazi, then you'll just ♥ her as Commander-in-Chief  #MakeAmericaGreatAgain""
663078873966473216,""@Waxking911: @CBSNews @realDonaldTrump  https://t.co/3r0jabQKzi""
663078738511441920,""@BornToBeGOP: @realDonaldTrump You want them here legally and they want to be here legally!""
663076571012534272,""@AmesMoreno: @DesignerDeb3 @garyinlv01 @sueinwny @megynkelly @realDonaldTrump https://t.co/mGgGuxnYiG"  Wow Marco, is this true?"
663075720831311872,""@BMW_e38forever: @realDonaldTrump so let it be written, so lets get him elected in a landslide victory in 2016! https://t.co/V6fXXEFSvD""
663075027210903552,""@RealCinders2: @realDonaldTrump use SNL to tell Hispanics you are for them , you want them to have jobs and be here legally" Great idea!"
663074773421973505,""@Albusinvogue: @Sia is performing, DonaldTrump is hosting. Tonight's #saturdaynightlive is going to be legendary. https://t.co/hMB6OreNh9""
663060849662296064,""@nbcsnl: From the last time Donald Trump hosted #SNL — The Boardroom Band. https://t.co/dL7y4dCWhL https://t.co/apGm3gKNdD""
663060666845122560,""@nbcsnl: Backstage with Trump. #SNL https://t.co/8CTmfAnyro""
663060576566931456,""@nbcsnl: Everyone loves @Sia’s new look. #SNL https://t.co/oqsASGtwpb""
663060539409629188,""@nbcsnl: Cecily also has a Trump impression. https://t.co/rlMwEqXFG3 #SNL https://t.co/Kk1JFO7RDC""
663060308869693441,""@nbcsnl: See you at Rockefeller Center. #SNL https://t.co/C4Kx5qId6M""
663060076073197568,""@nbcsnl: We're live from Studio 8H tonight. #SNL https://t.co/Uiq9llzwEC""
663051304437174272,""@tazz53098: @realDonaldTrump can't wait to watch. #trump for president #saturday night live""
663050817168138241,""@keksec_org: @realDonaldTrump I haven't seen anyone carry themselves so Presidential since Reagan. #MakeAmericaGreatAgain" Great!"
663050261431246848,"They are saying that tickets to tonight's Saturday Night Live are the hardest to get in the history of this great show! Off to a good start!"
663048421071298560,""@HouseCracka: Donald Trump is going to win the Presidency. Get on board the #TrumpTrain its going to be #YUGE"  Thanks."
663048165843705856,""@Live5News: Live from New York, Donald Trump will soon be hosting 'SNL': https://t.co/LAIUCTCxGb" Frazier, enjoy the show and best wishes!"
663047305134764032,""@SocialInNewYork: We unearthed Donald Trump's Vine account from 2013 and it's incredible https://t.co/UVMusN4Bmv" Thank you."
663046966180474880,"Saturday Night Live has some incredible things in store tonight. The great thing about playing myself is that it will be authentic! Enjoy"
663045546781855748,".@RobertGBeckel Please thank your brother for his nice words on television. Seems like a great guy and character! @CNN"
662862871882280960,""@essygalloway: @realDonaldTrump @nbcsnl @Sia  I can't wait to watch snl tomorrow." A really big show!"
662862145974108160,"One of the dumbest political pundits on television is Chris Stirewalt of @FoxNews. Wrong facts - check Fox debate rankings, Trump #1. Dope!"
662832780208971780,""@Bubbachitchat1: THIS IS WHY THE POLLS ARE WRONG! @Hanan_Khan2: I am a lifelong democrat. And I will be voting trump! #democratsfortrump"""
662783751089463296,""@nbcsnl: One more day! Donald Trump hosts #SNL with @Sia tomorrow. https://t.co/MMRYVpPpKu https://t.co/ENx4acClxg" Will be a wild night!"
662783390538665984,"Would be nice if @jmartNYT learned how to read the polls before writing his next story. Probably done on purpose, but not good reporting!"
662780151122550784,"@BillKristol has become a sad case. His magazine is failing badly, probably doesn't have long to go, and his predictions are always wrong!"
662776976030212096,""@FBeadon: @realDonaldTrump don't let the Keystone Pipeline die. The US needs to be good neighbors with Canada, and energy independent.""
662776134019506176,""@PhinsDiehard: @CNN  Only Donald Trump can #MakeAmericaGreatAgain" Thank you!"
662721166356840448,"Will be on @oreillyfactor tonight. Signing a copy of Crippled America for Bill! https://t.co/AgYUvlCU1u"
662717972981551104,"So sad that Obama rejected Keystone Pipeline. Thousands of jobs, good for the environment, no downside!"
662714441121726465,"Happy Birthday to the great @BillyGraham. He's done so many wonderful things, not the least of which is his fantastic family. I love Billy!"
662693619430723584,""@swargcoming:  @AnnCoulter @rushlimbaugh @greta @OANN @FoxNews IS CARSON HALLUCINATING? NOW LIES ABOUT WESTPOINT? https://t.co/lvv0MRfgtH""
662693350135472128,""@bob_forbes2: DonaldTrump has built a lifetime reputation of doing what he says he will do. He keeps his promises. https://t.co/VBFuJOWIMa"
662692672755392512,""@pjs307: @WalshFreedom Will be highest rated show ever, @realDonaldTrump is a marketing genius #SNL" Hope it does well!"
662692196068519936,""@DefendingtheUSA: GREAT Video. Which of these 4 Polls is Suspect? Kudos to @OANN  https://t.co/kKlRLIDrLC #Trump https://t.co/BiEUTt2k6Z""
662691458256936961,""@eric_wagaman94: Super excited to watch @realDonaldTrump tomorrow night on @nbcsnl #MakeAmericaGreatAgain""
662690080956510208,""@bigsampolkcoga:  @GovChristie @MikeHuckabeeGOP @FoxBusiness and they kept Rand Paul on the main stage. Let's get Huck and Christie back.""
662688974872424448,""@TrumpsMyHomeboy: @realDonaldTrump @Robostop10 @politico The #MSM straw man candidate is falling apart!👊🏽""
662688893146386437,""@BornToBeGOP: @realDonaldTrump @Robostop10 @politico How anyone could see him as president baffles me. Lies and insane theories."
662688794806755328,""@CaptainMark_:  @Robostop10 KEEP IT COMMING TRUMP!!!! People need to be warned about that Carson figure who is not who they think!""
662682056590237696,"Getting ready for @nbcsnl commercial. https://t.co/asHECYFBRv"
662672380561661952,""@Robostop10: @realDonaldTrump This is not good. https://t.co/lvv0MRfgtH"  WOW, one of many lies by Ben Carson! Big story."
662671165245267968,""@JimmyForTrump: @insighter007 @OAmericanGirl  All Rep should stand with #Trump2016 Forget Bush, Rubio and knife attackers! #Trump2016""
662647206357442560,".@AJDelgado13 Thank you so much for the nice words and support--really enjoy listening to your ideas and thoughts."
662642742628085760,"I think it would be a good idea—and fair—to include @GovChristie &amp; @MikeHuckabeeGOP in the debate. Both solid &amp; good guys. @FoxBusiness"
662632702227648512,"Carson now admits his friend named "Bob," who he tried to stab (Bob was saved by his belt buckle!), no longer exists as Bob. Wrong name!"
662632599962173440,"With Ben Carson wanting to hit his mother on head with a hammer, stab a friend and Pyramids built for grain storage - don't people get it?"
662604464830988288,"Such bad reporting: A puff piece on Ben Carson in the @nytimes states that Carson "is trying to solidify his lead." But I am #1, easily! Sad"
662599915596554240,"Florida Ethics Commission Advocate comes down hard on Rubio. So do two people who worked with him. Said he used the wrong credit card! Sure."
662569952126349312,""@rhinostate: .@realDonaldTrump @GrundleMan27 Rubio is a Manchurian Candidate. People will own him if he ever became president.""
662569633258541056,""@AliceEngle3: @realDonaldTrump-huge lead in Reuters National poll https://t.co/afdvXHzvIx""
662568726282268673,""@GrundleMan27: Marco Rubio can't even handle his own credit card how is he going to be able to handle the U.S. finances #trump""
662567885051699200,""@reganharycki: @realDonaldTrump it's about time we find a republican that can take on the democrats! https://t.co/lfI1rUjWRV""
662564576265953280,""@Rick_Sa: @greta Interesting presidential race; Carson tries to beat his mom with a hammer, and @realDonaldTrump beats Carson in the polls!"
662563472060850177,""@DeeMcNa: @FoxNews Silent majority did not try to kill their mothers, like Ben Carson, but wants America rebuilt by only one capable:TRUMP""
662562140511985664,"A great honor to easily finish FIRST in the @FoxNews poll tabulation even though some of my best polls were not used in determining winner!"
662560463037841408,""@SoCal4Trump: Wow @megynkelly. You openly LIE about who's ahead in the GOP race. Trump is LEADING in 99% of polls. Shameful... #StopTheLies"
662559770398838784,""@keksec_org: @realDonaldTrump Ivanka said it and you said it too, you'll be great for women. #MakeAmericaGreatAgain""
662470073962127360,""@chriskyleband: TRUMP Supporters aren't Angry We're Smart ! We're Men / Women / Millennials / Politically Saavy  https://t.co/2uokmrkRWd""
662468623081017344,""@SandraJenners: I love to see the respect you have shown to your parents, siblings and children. Proven Respect and Class needed in USA!""
662457431033815040,"The Carson story is either a total fabrication or, if true, even worse-trying to hit mother over the head with a hammer or stabbing friend!"
662452419687763969,""@Reagan_Girl: MSM are LYING to you about Hispanics hating Trump. Here's the real deal!  #HispanicsForTrump https://t.co/zGXIwsKnlC""
662411704979095552,"Rubio lied about my meeting w/ Hispanic activists. I didn’t change my opinion but treated them w/ respect. Shame! 
https://t.co/O9Kgfi5xcH"
662198618045210624,""@marklindsay78: @Hanan_Khan2 @realDonaldTrump poll numbers are higher then most think, no one is asking Democrats if they are voting Trump""
662198327270875136,""@TeamSpringsteen: @realDonaldTrump I just finished reading Crippled America. It's a detailed blueprint to get America back on track.""
662198084873666560,""@NottaLiberal: @realDonaldTrump @destiny @seanhannity No need, Everyone knows Jeb is full of blank."
662197583398477824,""@curtismuddog: @destiny @seanhannity JEB'S! Whole campaign is fueled by lies. Just like his brother lied about Iraq. BUSH DYNASTY=LIES""
662196963878809600,".@seanhannity should have corrected Jeb Bush when he said that I "ran for president twice." Never ran, merely considered running!"
662195101725278208,""@Hanan_Khan2: @realDonaldTrump I am a lifelong democrat. And I will be voting trump!!!! #democratsfortrump"  Great!"
662194845784625152,""@lizzym420: @amrightnow @realDonaldTrump What other candidate begins to rival Trump in his knowledge, breadth of issues, stamina?" Thanks!"
662194590909378560,""@Destiny: Why didn't @seanhannity correct Jeb when he said @realDonaldTrump has run 4 president 2X B4~Jeb needs 2B corrected b/c he lied.""
662194179011911680,""@spiritofshiloh: Carson has the WORST health plan EVER re: Soc Sec and Medicare. @realDonaldTrump  He wants to abolish Medicare - no way!"
662192823282847745,"Jeb Bush just said about Marco Rubio, "he's my friend!" Pure political speak. Why can't he be truthful and say "disloyal guy, no friend!""
662047905520467968,"Also, tune in to the @TodayShow at 7:00am. I will be on to discuss the campaign, my new ads and #CrippledAmerica."
662047688620417024,"I will unveil my first campaign ads on @Morning_Joe at 6:30am tomorrow. Enjoy! #MakeAmericaGreatAgain"
662046407113732096,"Wow! @FoxNews poll just came out. #1 with 26%! Almost as importantly, I am the strongest on economic issues by far! #Trump2016"
661920335328092160,"Just landed in New Hampshire - a very exciting morning planned!"
661897728432173056,"Isn't it terrible that @megynkelly used a poll not used before (I.B.D.) when I was down, but refuses to use it now when I am up?"
661791645088808960,"#MakeAmericaGreatAgain #Trump2016 https://t.co/f9ujgy3NSk"
661788411578175488,""@JoshuaEnglishh: @realDonaldTrump  every single real American needs to read #CrippledAmerica ! Beyond awesome I couldn't be more thrilled""
661786927381745664,""@peter_smells: @realDonaldTrump Just read #CrippledAmerica! Great book! I haven't felt this enthusiastic about #America since #Reagan""
661785765790277632,""@LeStudio1: DONALD TRUMP-CRIPPLED AMERICA
The new book by @realDonaldTrump is best seller in the making.""
661785427523846144,""@svn2hd: @realDonaldTrump Crippled AMERICA is a must read. So right. Great job on another best seller.""
661783511393828864,""@JudgeMoroz: Republicans in Congress can learn a lot from @realDonaldTrump on dealing with Obama! They should read #CrippledAmerica!""
661783193629147136,""@SJavner: Reading Crippled America ....feeling love for our country first, in it's pages. That's why I stand with TRUMP""
661782872798416896,""@seanhannity: @realDonaldTrump on sending 50 Special Ops Forces troops to Syria: This country needs to be less predictable.”"
661761681845039104,""@DougDWiley: @realDonaldTrump I can't wait to read your new book! We are supporting you here in Boise Idaho!""
661761285349093376,""@nbcsnl: Shooting promos for #TrumpOnSNL with Cecily and @realDonaldTrump. https://t.co/K1JKOgHrhY""
661760933509914624,""@Mr_Holtzworth: @realDonaldTrump Sarah Palin Defends Donald Trump's Immigration Plan On Fox News https://t.co/IhaCiY07US via @YouTube""
661760807534010368,""@JulesSiscoe: The Complete @realDonaldTrump Interview: Getting Things Done https://t.co/OTLC2XpFRv via @bpolitics""
661760750520836096,""@David360NC: @adenunzio We finally have a voice with @realDonaldTrump , Let’s do our part &amp; VOTE IN THE PRIMARY 4 #Trump2016 #TrumpArmy""
661760627149578240,""@misstozak: @realDonaldTrump @seanhannity @OANN This says it ALL. TRUMP 2016. https://t.co/gsXFtFNuix""
661760438653308928,""@TwallMa: @realDonaldTrump. He is a common sense powerhouse that gets things done! Excellent book! https://t.co/sMoLTsiSAk""
661759799340724225,""@norge1956: @realDonaldTrump https://t.co/uV345JyDdF"  Rubio wants Common Core for education."
661759371412664320,""@DJTrump2016: DONALD TRUMP FULL INTERVIEW: Fox and Friends (11-03-15) https://t.co/hvEavMtbac  #MakeAmericaGreatAgain #Trump2016""
661759247559061504,""@ethansimmons111: @DanScavino @realDonaldTrump https://t.co/d9QlsddCRy""
661662863023603712,"I will be on @SeanHannity tonight at 10pmE talking about my new book #CrippledAmerica and much more! #MakeAmericaGreatAgain #Trump2016"
661570281060835328,"Marco Rubio would keep Barack Obama’s executive order on amnesty intact. See article. Cannot be President. 
   
  https://t.co/JW5f8OouyA"
661556370475524096,""@LookerCherry: @realDonaldTrump The polls are for the news cycle. Trump is miles ahead and leaving all others in the dust, "don't doubt me""
661555985232867328,""@realOllieTaylor: @realDonaldTrump @Freedomr@OANN Trump is the only one who can make America great again. Carson's sleepy, Jeb low energy.""
661555885290967041,""@keksec_org: @realDonaldTrump Your performances in every state have been amazing! #MakeAmericaGreatAgain"
661555742193922050,".@CharlesGKoch is looking for a new puppet after Governor Walker and Jeb Bush cratered. He now likes Rubio--next fail."
661554450511826944,""@Freedomrings22: @realDonaldTrump I Trust @OANN 's polls They are actually really Fair and really balanced on all their news" Iowa lead!"
661552752334659585,""@JayJohnsonLikes: @realDonaldTrump been here in line for two hours already. reading book while waiting. I'll see you at noon!""
661552655983108096,""@TIMENOUT: @realDonaldTrump Book in hand waiting for The Next President https://t.co/83tJMZUUIa""
661552576320692224,""@freebird_Pepper: @realDonaldTrump is the only candidate speaking on the horrible treatment our vets are getting and he has solutions!"
661551957300129792,""@DianeHauschildt: @FoxNews @freelancer1787 @realDonaldTrump @RealBenCarson https://t.co/0EVXJ7WW6C""
661541465714253824,"Join me today, Nov 3rd, in #TrumpTowerNYC at noon. I'll be signing copies of my new book CRIPPLED AMERICA. Don't miss it!"
661538450835963904,""@NickEgoroff: BREAKING: Latest poll of Florida voters shows enormous lead for Trump! He'd beat Hillary! https://t.co/TvLEH4NcXt #tcot""
661499677494390784,"I will be interviewed on @GMA at 7:00 A.M. and @foxandfriends at 7:50. Talking about my new book, out today, Crippled America."
661356909350490112,""@HarpAmyStabler: @FS1 @realDonaldTrump @ColinCowherd this interview is great.""
661356860403015680,""@kingster73: @realDonaldTrump Rubio is irresponsible on finances and doesn't show up for work! Who would hire him? Not the American People!"
661356334068187136,""@TdavisTonya: @brucedhendrix @Poetry4Bitcoin  Nope. Trump isn't taking 2 weeks off to promote his book. Trump is donating all to charity""
661356183123591168,""@kemper34: @TheHerd @ColinCowherd @realDonaldTrump @FS1 Great interview. Ranks just above the @JimHarbaugh49 interview.""
661356028336979968,""@theBrandonMcKee: Read all about the Wollman deal and many other successful deals in "The Art of the Deal" by @realDonaldTrump""
661355967846727680,""@shelbycockaxe: @realDonaldTrump Trump is our last chance to turn this country around #Trump2016""
661355397333262337,""@TrumpFix: @meganena13 @robertew2945 agreed Luisa. @realDonaldTrump WILL WIN! This is what he does!""
661355091509792768,""@DDietlin3: @ColinCowherd fantastic job with your interview with @realDonaldTrump today!""
661304796188688384,"Join me tomorrow, Nov. 3rd, at 12pm in #TrumpTowerNY. I’ll be signing copies of my new book CRIPPLED AMERICA.  Don’t miss it!"
661297234789711874,"My interview with @jheil &amp; @MarkHalperin at @WollmanRink airing at 5PM on @bpolitics. https://t.co/qErQu7CeEH"
661249199170801664,".@megynkelly used this poll (nobody else did) when I was down—wonder if she’ll use it now that I’m up? https://t.co/wEhqux6Ss8"
661246862029160449,".@CharlesMBlow  Why don’t you use new polls instead of the single ancient national poll that was a tiny bit negative. Dishonest reporting!"
661212929560322050,"Meet me at @TrumpTowerNY and get your copy of my new book CRIPPLED AMERICA signed on 11/3 at 12pm! https://t.co/9M0C0vc2fv"
661173906758352900,"Thank you Carl Higbie (former Navy Seal) for you support of my plan to straighten out the Veterans Administration-a mess!Great job @kilmeade"
661170580994064384,""@trump_world: "The MAN with a PLAN! Go Trump! We got your back! https://t.co/zXl6SyiWdm" DonaldTrump #MakeAmericaGreatAgain #Trump2016""
661157516009697281,""@Morning_Joe: Online poll: @realDonaldTrump 'best to handle economy' by far https://t.co/SZvSzNzoIk"  Very true, thanks!"
661157323864457216,""@taurus82409: @Morning_Joe   DONALD TRUMP is the absolute WINNER!! You "heads" try to talk around him, WHY, WHY??? Go TRUMP!""
661156823723036672,".@Morning_Joe: Marco only won the debate in the minds of desperate people. I won every on-line poll, even crazy @CNBC. Marco good looking?"
661146467504152576,"Sirius National News at 7:30 A.M. Steve Bannon. @BreitbartNews"
661007262098571264,""@LandmanMarius: @realDonaldTrump @robmont777 @StrengthenTheUS @GOP WE ACCEPT THE BEST. We want Trump!""
661007024851959808,""@DAMRON88: @realDonaldTrump @BornToBeGOP I sure in the hell hope so. Trump please make this country great again.""
661006872951054336,""@Truth_or_Rumor: @realDonaldTrump It's not so much that Iran made a good deal, it's that Kerry and Obama gave away the store."  O.K.!"
661006692453339136,""@Tar_Heel_73: @realDonaldTrump We shouldn't be surprised.No leadership in the White House.Glad @realDonaldTrump will #MakeAmericaGreatAgain"
661006528988729344,""@HenryTheZebra: @realDonaldTrump America needs you to start your 8-year shift a bit early to start fixing this disaster.""
661005846990749696,""@TheNewsClub_US: RT  "@robmo: @StrengthenTheUS @GOP @realDonaldTrump. We The People want Mr Trump… #RT #CNN #HBO https://t.co/afbwQCvUDs""
661004565425299456,""@robmont777: @StrengthenTheUS @GOP @realDonaldTrump. We The People want Mr Trump to be our President!!! https://t.co/rkppbgre0n" Great pic"
661004204962656256,"Now that Iran ripped us off by making one of the best deals of any kind in history, they have just moved to block any imports from the U.S."
661002264245596160,""@BornToBeGOP: @realDonaldTrump 9 years from now we will thank President Trump for making us great again!" Thank you!"
660998499153092608,"Thank you @JoeTrippi for the nice, and true, words on #Media Buzz with terrific Howie Kurtz. Leading New Hampshire 30 to 12. @FoxNews"
660969740236623872,"While in politics it is often smart to send out false messages, one thing is clear:  That Hillary does not want to run against TRUMP."
660888538473439232,"Join me Tuesday Nov. 3rd at 12 PM in #TrumpTower in NYC. I'll be signing copies of my book CRIPPLED AMERICA. Don't miss it!"
660819552259989504,"If Jeb Bush were more competent he could not have lost the skirmish with Marco in the debate. BAD facts for Marco if properly delivered!"
660818201765392384,"Marco Rubio will not win. Weak on illegal immigration, strong on amnesty and has the appearance to killers of the world as a "lightweight"."
660816598333333504,"I told you in speeches months ago that Jeb and Marco do not like each other. Marco is too ambitious and very disloyal to Jeb as his mentor!"
660815666199592960,"Jeb's new slogan - "Jeb can fix it". I never thought of Jeb as a crook! Stupid message, the word "fix" is not a good one to use in politics!"
660798628315930625,"Anybody that believes in strong borders and stopping illegal immigration cannot vote for Marco Rubio  READ THIS: https://t.co/Tj85IsBPG8""
660795917973499904,"Further proof that Gang of Eight member Marco Rubio is weak on illegal immigration is Paul Singer's, Mr. Amnesty, endorsement.Rubs can't win"
660793192615383040,""@BellicWolf: @and_is_w Anyway, for me the most original costume was Donald Trump like President!!!!""
660792870497067008,""@Michael_0000: [First Vote News Video | Mike Tyson Endorses Donald Trump for President] - https://t.co/7c0VeVj5ko"  Thanks Mike!"
660686703359877120,""@N_R_Mandela: @realDonaldTrump And you're still a negative loser and Trump is still a positive winner. I'm Black and proudly voting TRUMP!""
660649680146178048,""@PaulaPedene: Trump Leads GOP, Carson Stays Strong, Rubio 3rd: Poll https://t.co/7dfIDd0Edn""
660645463448788992,""@PamelaJaneVP: Watch "FULL Speech: Donald Trump MASSIVE Rally in Norfolk, VA (10-31-15)" on YouTube - https://t.co/B4LkayZayE""
660645187874590720,"Gov. John Kasich has really failed on the campaign trail. I thought he would have been far more talented. He is just wasting time &amp; money!"
660602313392971776,""@SueSabo: MEDIA WANTS A PUPPET.WE WANT DONALD TRUMP TO MAKE AMERICA GREAT AGAIN, LAST CHANCE TO MAKE AMERICA GREAT https://t.co/frUmviBPhR"
660601999445114881,""@TheMsDlr: Donald Trump Releases Plan to Reform Veterans Affairs - ABC News - https://t.co/MDArX5HKNk via @ABC""
660601331078578178,""@CBSNews: WATCH: Donald Trump holds rally at USS Wisconsin in Virginia https://t.co/sjfTOxp4Kg https://t.co/8FIDOPO37H"  A great day."
660600972201304064,""@WayneDupreeShow: Trump:Our educational sys is ranked #28 in the world-Get rid of #CommonCore Watch LIVE and CHAT: https://t.co/tNBiaAXkry"
660600700716584960,""@thehill: WATCH LIVE: Trump talks about treatment of veterans in Norfolk, Va. https://t.co/zPBVBhtH3V https://t.co/KVC8UbktDa""
660600470591954944,""@costareports: The Post's latest on Trump: https://t.co/vqs4gN4sQU From Trump's rally today in Virginia: https://t.co/yg6z0SGPVM""
660600420855848960,""@KatyTurNBC: This is the most focused Trump stump I've heard - really drilling down on vets issues here in Virginia.""
660597552023228416,".@thehill  John Oliver had his people call to ask me to be on his very boring and low rated show. I said "NO THANKS" Waste of time &amp; energy!"
660595546168627200,"Few people know that  @FortuneMagazine is still in business. Tell your writer  Alisa Soloman that I left The Apprentice to run for president"
